Date,country,province,Confirmed,Recovered,Deaths
2020-11-14,China,Shanghai Municipality,1277,1174.0,7
2020-11-15,China,Shanghai Municipality,1277,1183.0,7
2020-11-16,China,Shanghai Municipality,1281,1198.0,7
2020-11-17,China,Shanghai Municipality,1285,1207.0,7
2020-11-18,China,Shanghai Municipality,1286,1215.0,7
2020-11-19,China,Shanghai Municipality,1290,1223.0,7
2020-11-20,China,Shanghai Municipality,1301,1231.0,7
2020-11-21,China,Shanghai Municipality,1305,1233.0,7
2020-11-22,China,Shanghai Municipality,1308,1236.0,7
2020-11-23,China,Shanghai Municipality,1312,1242.0,7
2020-11-24,China,Shanghai Municipality,1314,1249.0,7
2020-11-25,China,Shanghai Municipality,1319,1253.0,7
2020-11-26,China,Shanghai Municipality,1322,1253.0,7
2020-11-27,China,Shanghai Municipality,1322,1257.0,7
2020-11-28,China,Shanghai Municipality,1325,1266.0,7
2020-11-29,China,Shanghai Municipality,1330,1272.0,7
2020-11-30,China,Shanghai Municipality,1332,1277.0,7
2020-12-01,China,Shanghai Municipality,1333,1279.0,7
2020-12-02,China,Shanghai Municipality,1341,1280.0,7
2020-12-03,China,Shanghai Municipality,1350,1285.0,7
2020-12-04,China,Shanghai Municipality,1353,1288.0,7
2020-12-05,China,Shanghai Municipality,1359,1291.0,7
2020-12-06,China,Shanghai Municipality,1366,1294.0,7
2020-12-07,China,Shanghai Municipality,1370,1299.0,7
2020-12-08,China,Shanghai Municipality,1376,1300.0,7
2020-12-09,China,Shanghai Municipality,1385,1302.0,7
2020-12-10,China,Shanghai Municipality,1390,1302.0,7
2020-12-11,China,Shanghai Municipality,1395,1306.0,7
2020-12-12,China,Shanghai Municipality,1405,1309.0,7
2020-12-13,China,Shanghai Municipality,1412,1313.0,7
2020-12-14,China,Shanghai Municipality,1415,1319.0,7
2020-12-15,China,Shanghai Municipality,1418,1323.0,7
2020-12-16,China,Shanghai Municipality,1424,1329.0,7
2020-12-17,China,Shanghai Municipality,1428,1332.0,7
2020-12-18,China,Shanghai Municipality,1436,1336.0,7
2020-12-19,China,Shanghai Municipality,1447,1346.0,7
2020-12-20,China,Shanghai Municipality,1455,1351.0,7
2020-12-21,China,Shanghai Municipality,1461,1352.0,7
2020-12-22,China,Shanghai Municipality,1473,1358.0,7
2020-12-23,China,Shanghai Municipality,1479,1362.0,7
2020-12-24,China,Shanghai Municipality,1483,1367.0,7
2020-12-25,China,Shanghai Municipality,1488,1370.0,7
2020-12-26,China,Shanghai Municipality,1492,1377.0,7
2020-12-27,China,Shanghai Municipality,1494,1384.0,7
2020-12-28,China,Shanghai Municipality,1498,1389.0,7
2020-12-29,China,Shanghai Municipality,1505,1400.0,7
2020-12-30,China,Shanghai Municipality,1511,1405.0,7
2020-12-31,China,Shanghai Municipality,1516,1412.0,7
2021-01-01,China,Shanghai Municipality,1520,1420.0,7
2021-01-02,China,Shanghai Municipality,1526,1424.0,7
2021-01-03,China,Shanghai Municipality,1530,1429.0,7
2021-01-04,China,Shanghai Municipality,1536,1429.0,7
2021-01-05,China,Shanghai Municipality,1538,1437.0,7
2021-01-06,China,Shanghai Municipality,1543,1439.0,7
2021-01-07,China,Shanghai Municipality,1551,1442.0,7
2021-01-08,China,Shanghai Municipality,1558,1446.0,7
2021-01-09,China,Shanghai Municipality,1562,1449.0,7
2021-01-10,China,Shanghai Municipality,1564,1457.0,7
2021-01-11,China,Shanghai Municipality,1568,1471.0,7
2021-01-12,China,Shanghai Municipality,1573,1477.0,7
2021-01-13,China,Shanghai Municipality,1581,1481.0,7
2021-01-14,China,Shanghai Municipality,1583,1489.0,7
2021-01-15,China,Shanghai Municipality,1590,1491.0,7
2021-01-16,China,Shanghai Municipality,1594,1499.0,7
2021-01-17,China,Shanghai Municipality,1598,1505.0,7
2021-01-18,China,Shanghai Municipality,1602,1509.0,7
2021-01-19,China,Shanghai Municipality,1606,1512.0,7
2021-01-20,China,Shanghai Municipality,1615,1513.0,7
2021-01-21,China,Shanghai Municipality,1624,1513.0,7
2021-01-22,China,Shanghai Municipality,1635,1518.0,7
2021-01-23,China,Shanghai Municipality,1641,1523.0,7
2021-01-24,China,Shanghai Municipality,1644,1532.0,7
2021-01-25,China,Shanghai Municipality,1654,1533.0,7
2021-01-26,China,Shanghai Municipality,1660,1547.0,7
2021-01-27,China,Shanghai Municipality,1667,1550.0,7
2021-01-28,China,Shanghai Municipality,1676,1555.0,7
2021-01-29,China,Shanghai Municipality,1687,1559.0,7
2021-01-30,China,Shanghai Municipality,1694,1562.0,7
2021-01-31,China,Shanghai Municipality,1698,1566.0,7
2021-02-01,China,Shanghai Municipality,1705,1568.0,7
2021-02-02,China,Shanghai Municipality,1709,1572.0,7
2021-02-03,China,Shanghai Municipality,1714,1582.0,7
2021-02-04,China,Shanghai Municipality,1724,1590.0,7
2021-02-05,China,Shanghai Municipality,1729,1592.0,7
2021-02-06,China,Shanghai Municipality,1732,1597.0,7
2021-02-07,China,Shanghai Municipality,1739,1607.0,7
2021-02-08,China,Shanghai Municipality,1741,1615.0,7
2021-02-09,China,Shanghai Municipality,1747,1619.0,7
2021-02-10,China,Shanghai Municipality,1747,1626.0,7
2021-02-11,China,Shanghai Municipality,1754,1633.0,7
2021-02-12,China,Shanghai Municipality,1757,1639.0,7
2021-02-13,China,Shanghai Municipality,1759,1643.0,7
2021-02-14,China,Shanghai Municipality,1760,1650.0,7
2021-02-15,China,Shanghai Municipality,1765,1662.0,7
2021-02-16,China,Shanghai Municipality,1765,1670.0,7
2021-02-17,China,Shanghai Municipality,1769,1676.0,7
2021-02-18,China,Shanghai Municipality,1776,1682.0,7
2021-02-19,China,Shanghai Municipality,1778,1686.0,7
2021-02-20,China,Shanghai Municipality,1781,1689.0,7
2021-02-21,China,Shanghai Municipality,1783,1704.0,7
2021-02-22,China,Shanghai Municipality,1783,1710.0,7
2021-02-23,China,Shanghai Municipality,1786,1713.0,7
2021-02-24,China,Shanghai Municipality,1789,1717.0,7
2021-02-25,China,Shanghai Municipality,1793,1727.0,7
2021-02-26,China,Shanghai Municipality,1794,1734.0,7
2021-02-27,China,Shanghai Municipality,1794,1738.0,7
2021-02-28,China,Shanghai Municipality,1796,1744.0,7
2021-03-01,China,Shanghai Municipality,1797,1749.0,7
2021-03-02,China,Shanghai Municipality,1797,1757.0,7
2021-03-03,China,Shanghai Municipality,1802,1761.0,7
2021-03-04,China,Shanghai Municipality,1808,1763.0,7
2021-03-05,China,Shanghai Municipality,1809,1767.0,7
2021-03-06,China,Shanghai Municipality,1811,1768.0,7
2021-03-07,China,Shanghai Municipality,1816,1773.0,7
2021-03-08,China,Shanghai Municipality,1818,1776.0,7
2021-03-09,China,Shanghai Municipality,1820,1777.0,7
2021-03-10,China,Shanghai Municipality,1825,1780.0,7
2021-03-11,China,Shanghai Municipality,1828,1781.0,7
2021-03-12,China,Shanghai Municipality,1830,1782.0,7
2021-03-13,China,Shanghai Municipality,1834,1786.0,7
2021-03-14,China,Shanghai Municipality,1835,1788.0,7
2021-03-15,China,Shanghai Municipality,1840,1791.0,7
2021-03-16,China,Shanghai Municipality,1841,1795.0,7
2021-03-17,China,Shanghai Municipality,1843,1800.0,7
2021-03-18,China,Shanghai Municipality,1848,1801.0,7
2021-03-19,China,Shanghai Municipality,1848,1801.0,7
2021-03-20,China,Shanghai Municipality,1852,1805.0,7
2021-03-21,China,Shanghai Municipality,1855,1808.0,7
2021-03-22,China,Shanghai Municipality,1856,1812.0,7
2021-03-23,China,Shanghai Municipality,1859,1816.0,7
2021-03-24,China,Shanghai Municipality,1863,1816.0,7
2021-03-25,China,Shanghai Municipality,1870,1820.0,7
2021-03-26,China,Shanghai Municipality,1876,1823.0,7
2021-03-27,China,Shanghai Municipality,1878,1824.0,7
2021-03-28,China,Shanghai Municipality,1879,1830.0,7
2021-03-29,China,Shanghai Municipality,1882,1831.0,7
2021-03-30,China,Shanghai Municipality,1882,1832.0,7
2021-03-31,China,Shanghai Municipality,1885,1833.0,7
2021-04-01,China,Shanghai Municipality,1887,1834.0,7
2021-04-02,China,Shanghai Municipality,1891,1839.0,7
2021-04-03,China,Shanghai Municipality,1897,1840.0,7
2021-04-04,China,Shanghai Municipality,1900,1846.0,7
2021-04-05,China,Shanghai Municipality,1902,1854.0,7
2021-04-06,China,Shanghai Municipality,1904,1858.0,7
2021-04-07,China,Shanghai Municipality,1913,1860.0,7
2021-04-08,China,Shanghai Municipality,1916,1861.0,7
2021-04-09,China,Shanghai Municipality,1920,1861.0,7
2021-04-10,China,Shanghai Municipality,1922,1866.0,7
2021-04-11,China,Shanghai Municipality,1925,1866.0,7
2021-04-12,China,Shanghai Municipality,1926,1866.0,7
2021-04-13,China,Shanghai Municipality,1931,1867.0,7
2021-04-14,China,Shanghai Municipality,1934,1872.0,7
2021-04-15,China,Shanghai Municipality,1937,1874.0,7
2021-04-16,China,Shanghai Municipality,1940,1874.0,7
2021-04-17,China,Shanghai Municipality,1942,1878.0,7
2021-04-18,China,Shanghai Municipality,1943,1879.0,7
2021-04-19,China,Shanghai Municipality,1946,1880.0,7
2021-04-20,China,Shanghai Municipality,1949,1885.0,7
2021-04-21,China,Shanghai Municipality,1950,1885.0,7
2021-04-22,China,Shanghai Municipality,1955,1889.0,7
2021-04-23,China,Shanghai Municipality,1958,1892.0,7
2021-04-24,China,Shanghai Municipality,1967,1894.0,7
2021-04-25,China,Shanghai Municipality,1969,1897.0,7
2021-04-26,China,Shanghai Municipality,1970,1900.0,7
2021-04-27,China,Shanghai Municipality,1972,1903.0,7
2021-04-28,China,Shanghai Municipality,1977,1906.0,7
2021-04-29,China,Shanghai Municipality,1984,1909.0,7
2021-04-30,China,Shanghai Municipality,1987,1914.0,7
2021-05-01,China,Shanghai Municipality,1991,1917.0,7
2021-05-02,China,Shanghai Municipality,1996,1921.0,7
2021-05-03,China,Shanghai Municipality,1999,1926.0,7
2021-05-04,China,Shanghai Municipality,1999,1930.0,7
2021-05-05,China,Shanghai Municipality,1999,1932.0,7
2021-05-06,China,Shanghai Municipality,2004,1937.0,7
2021-05-07,China,Shanghai Municipality,2006,1943.0,7
2021-05-08,China,Shanghai Municipality,2012,1947.0,7
2021-05-09,China,Shanghai Municipality,2016,1950.0,7
2021-05-10,China,Shanghai Municipality,2020,1952.0,7
2021-05-11,China,Shanghai Municipality,2023,1955.0,7
2021-05-12,China,Shanghai Municipality,2025,1960.0,7
2021-05-13,China,Shanghai Municipality,2026,1964.0,7
2021-05-14,China,Shanghai Municipality,2029,1967.0,7
2021-05-15,China,Shanghai Municipality,2031,1970.0,7
2021-05-16,China,Shanghai Municipality,2037,1974.0,7
2021-05-17,China,Shanghai Municipality,2041,1979.0,7
2021-05-18,China,Shanghai Municipality,2050,1983.0,7
2021-05-19,China,Shanghai Municipality,2052,1985.0,7
2021-05-20,China,Shanghai Municipality,2061,1991.0,7
2021-05-21,China,Shanghai Municipality,2062,1995.0,7
2021-05-22,China,Shanghai Municipality,2066,1996.0,7
2021-05-23,China,Shanghai Municipality,2069,1996.0,7
2021-05-24,China,Shanghai Municipality,2072,2000.0,7
2021-05-25,China,Shanghai Municipality,2078,2004.0,7
2021-05-26,China,Shanghai Municipality,2079,2008.0,7
2021-05-27,China,Shanghai Municipality,2081,2014.0,7
2021-05-28,China,Shanghai Municipality,2088,2018.0,7
2021-05-29,China,Shanghai Municipality,2093,2019.0,7
2021-05-30,China,Shanghai Municipality,2095,2022.0,7
2021-05-31,China,Shanghai Municipality,2102,2026.0,7
2021-06-01,China,Shanghai Municipality,2108,2031.0,7
2021-06-02,China,Shanghai Municipality,2111,2033.0,7
2021-06-03,China,Shanghai Municipality,2116,2038.0,7
2021-06-04,China,Shanghai Municipality,2117,2043.0,7
2021-06-05,China,Shanghai Municipality,2124,2046.0,7
2021-06-06,China,Shanghai Municipality,2128,2046.0,7
2021-06-07,China,Shanghai Municipality,2130,2054.0,7
2021-06-08,China,Shanghai Municipality,2132,2059.0,7
2021-06-09,China,Shanghai Municipality,2139,2064.0,7
2021-06-10,China,Shanghai Municipality,2141,2068.0,7
2021-06-11,China,Shanghai Municipality,2149,2072.0,7
2021-06-12,China,Shanghai Municipality,2155,2082.0,7
2021-06-13,China,Shanghai Municipality,2160,2082.0,7
2021-06-14,China,Shanghai Municipality,2165,2082.0,7
2021-06-15,China,Shanghai Municipality,2168,2085.0,7
2021-06-16,China,Shanghai Municipality,2170,2092.0,7
2021-06-17,China,Shanghai Municipality,2173,2092.0,7
2021-06-18,China,Shanghai Municipality,2179,2101.0,7
2021-06-19,China,Shanghai Municipality,2182,2102.0,7
2021-06-20,China,Shanghai Municipality,2183,2102.0,7
2021-06-21,China,Shanghai Municipality,2184,2109.0,7
2021-06-22,China,Shanghai Municipality,2190,2111.0,7
2021-06-23,China,Shanghai Municipality,2190,2128.0,7
2021-06-24,China,Shanghai Municipality,2196,2131.0,7
2021-06-25,China,Shanghai Municipality,2199,2136.0,7
2021-06-26,China,Shanghai Municipality,2200,2136.0,7
2021-06-27,China,Shanghai Municipality,2201,2140.0,7
2021-06-28,China,Shanghai Municipality,2202,2141.0,7
2021-06-29,China,Shanghai Municipality,2202,2141.0,7
2021-06-30,China,Shanghai Municipality,2204,2149.0,7
2021-07-01,China,Shanghai Municipality,2207,2153.0,7
2021-07-02,China,Shanghai Municipality,2211,2157.0,7
2021-07-03,China,Shanghai Municipality,2212,2160.0,7
2021-07-04,China,Shanghai Municipality,2218,2161.0,7
2021-07-05,China,Shanghai Municipality,2222,2162.0,7
2021-07-06,China,Shanghai Municipality,2226,2163.0,7
2021-07-07,China,Shanghai Municipality,2234,2165.0,7
2021-07-08,China,Shanghai Municipality,2237,2166.0,7
2021-07-09,China,Shanghai Municipality,2243,2168.0,7
2021-07-10,China,Shanghai Municipality,2243,2168.0,7
2021-07-11,China,Shanghai Municipality,2247,2174.0,7
2021-07-12,China,Shanghai Municipality,2252,2178.0,7
2021-07-13,China,Shanghai Municipality,2257,2178.0,7
2021-07-14,China,Shanghai Municipality,2257,2185.0,7
2021-07-15,China,Shanghai Municipality,2263,2185.0,7
2021-07-16,China,Shanghai Municipality,2266,2190.0,7
2021-07-17,China,Shanghai Municipality,2267,2200.0,7
2021-07-18,China,Shanghai Municipality,2271,2201.0,7
2021-07-19,China,Shanghai Municipality,2274,2204.0,7
2021-07-20,China,Shanghai Municipality,2274,2204.0,7
2021-07-21,China,Shanghai Municipality,2278,2213.0,7
2021-07-22,China,Shanghai Municipality,2281,2218.0,7
2021-07-23,China,Shanghai Municipality,2283,2218.0,7
2021-07-24,China,Shanghai Municipality,2287,2219.0,7
2021-07-25,China,Shanghai Municipality,2287,2221.0,7
2021-07-26,China,Shanghai Municipality,2291,2223.0,7
2021-07-27,China,Shanghai Municipality,2292,2224.0,7
2021-07-28,China,Shanghai Municipality,2292,2228.0,7
2021-07-29,China,Shanghai Municipality,2299,2231.0,7
2021-07-30,China,Shanghai Municipality,2307,2233.0,7
2021-07-31,China,Shanghai Municipality,2312,2242.0,7
2021-08-01,China,Shanghai Municipality,2314,2246.0,7
2021-08-02,China,Shanghai Municipality,2318,2250.0,7
2021-08-03,China,Shanghai Municipality,2320,2250.0,7
2021-08-04,China,Shanghai Municipality,2329,2253.0,7
2021-08-05,China,Shanghai Municipality,2337,0.0,7
2021-08-06,China,Shanghai Municipality,2346,0.0,7
2021-08-07,China,Shanghai Municipality,2352,0.0,7
2021-08-08,China,Shanghai Municipality,2360,0.0,7
2021-08-09,China,Shanghai Municipality,2369,0.0,7
2021-08-10,China,Shanghai Municipality,2373,0.0,7
2021-08-11,China,Shanghai Municipality,2378,0.0,7
2021-08-12,China,Shanghai Municipality,2383,0.0,7
2021-08-13,China,Shanghai Municipality,2388,0.0,7
2021-08-14,China,Shanghai Municipality,2394,0.0,7
2021-08-15,China,Shanghai Municipality,2396,0.0,7
2021-08-16,China,Shanghai Municipality,2403,0.0,7
2021-08-17,China,Shanghai Municipality,2408,0.0,7
2021-08-18,China,Shanghai Municipality,2414,0.0,7
2021-08-19,China,Shanghai Municipality,2416,0.0,7
2021-08-20,China,Shanghai Municipality,2420,0.0,7
2021-08-21,China,Shanghai Municipality,2432,0.0,7
2021-08-22,China,Shanghai Municipality,2436,0.0,7
2021-08-23,China,Shanghai Municipality,2445,0.0,7
2021-08-24,China,Shanghai Municipality,2451,0.0,7
2021-08-25,China,Shanghai Municipality,2454,0.0,7
2021-08-26,China,Shanghai Municipality,2462,0.0,7
2021-08-27,China,Shanghai Municipality,2466,0.0,7
2021-08-28,China,Shanghai Municipality,2471,0.0,7
2021-08-29,China,Shanghai Municipality,2476,0.0,7
2021-08-30,China,Shanghai Municipality,2480,0.0,7
2021-08-31,China,Shanghai Municipality,2483,0.0,7
2021-09-01,China,Shanghai Municipality,2489,0.0,7
2021-09-02,China,Shanghai Municipality,2497,0.0,7
2021-09-03,China,Shanghai Municipality,2505,0.0,7
2021-09-04,China,Shanghai Municipality,2514,0.0,7
2021-09-05,China,Shanghai Municipality,2516,0.0,7
2021-09-06,China,Shanghai Municipality,2520,0.0,7
2021-09-07,China,Shanghai Municipality,2526,0.0,7
2021-09-08,China,Shanghai Municipality,2528,0.0,7
2021-09-09,China,Shanghai Municipality,2532,0.0,7
2021-09-10,China,Shanghai Municipality,2534,0.0,7
2021-09-11,China,Shanghai Municipality,2537,0.0,7
2021-09-12,China,Shanghai Municipality,2542,0.0,7
2021-09-13,China,Shanghai Municipality,2548,0.0,7
2021-09-14,China,Shanghai Municipality,2550,0.0,7
2021-09-15,China,Shanghai Municipality,2552,0.0,7
2021-09-16,China,Shanghai Municipality,2553,0.0,7
2021-09-17,China,Shanghai Municipality,2555,0.0,7
2021-09-18,China,Shanghai Municipality,2557,0.0,7
2021-09-19,China,Shanghai Municipality,2561,0.0,7
2021-09-20,China,Shanghai Municipality,2567,0.0,7
2021-09-21,China,Shanghai Municipality,2573,0.0,7
2021-09-22,China,Shanghai Municipality,2575,0.0,7
2021-09-23,China,Shanghai Municipality,2584,0.0,7
2021-09-24,China,Shanghai Municipality,2590,0.0,7
2021-09-25,China,Shanghai Municipality,2592,0.0,7
2021-09-26,China,Shanghai Municipality,2593,0.0,7
2021-09-27,China,Shanghai Municipality,2593,0.0,7
2021-09-28,China,Shanghai Municipality,2595,0.0,7
2021-09-29,China,Shanghai Municipality,2598,0.0,7
2021-09-30,China,Shanghai Municipality,2603,0.0,7
2021-10-01,China,Shanghai Municipality,2612,0.0,7
2021-10-02,China,Shanghai Municipality,2619,0.0,7
2021-10-03,China,Shanghai Municipality,2622,0.0,7
2021-10-04,China,Shanghai Municipality,2628,0.0,7
2021-10-05,China,Shanghai Municipality,2632,0.0,7
2021-10-06,China,Shanghai Municipality,2636,0.0,7
2021-10-07,China,Shanghai Municipality,2644,0.0,7
2021-10-08,China,Shanghai Municipality,2646,0.0,7
2021-10-09,China,Shanghai Municipality,2652,0.0,7
2021-10-10,China,Shanghai Municipality,2655,0.0,7
2021-10-11,China,Shanghai Municipality,2658,0.0,7
2021-10-12,China,Shanghai Municipality,2660,0.0,7
2021-10-13,China,Shanghai Municipality,2661,0.0,7
2021-10-14,China,Shanghai Municipality,2662,0.0,7
2021-10-15,China,Shanghai Municipality,2666,0.0,7
2021-10-16,China,Shanghai Municipality,2671,0.0,7
2021-10-17,China,Shanghai Municipality,2677,0.0,7
2021-10-18,China,Shanghai Municipality,2682,0.0,7
2021-10-19,China,Shanghai Municipality,2689,0.0,7
2021-10-20,China,Shanghai Municipality,2695,0.0,7
2021-10-21,China,Shanghai Municipality,2697,0.0,7
2021-10-22,China,Shanghai Municipality,2700,0.0,7
2021-10-23,China,Shanghai Municipality,2704,0.0,7
2021-10-24,China,Shanghai Municipality,2705,0.0,7
2021-10-25,China,Shanghai Municipality,2707,0.0,7
2021-10-26,China,Shanghai Municipality,2709,0.0,7
2021-10-27,China,Shanghai Municipality,2709,0.0,7
2021-10-28,China,Shanghai Municipality,2712,0.0,7
2021-10-29,China,Shanghai Municipality,2717,0.0,7
2021-10-30,China,Shanghai Municipality,2726,0.0,7
2021-10-31,China,Shanghai Municipality,2735,0.0,7
2021-11-01,China,Shanghai Municipality,2740,0.0,7
2021-11-02,China,Shanghai Municipality,2745,0.0,7
2021-11-03,China,Shanghai Municipality,2748,0.0,7
2021-11-04,China,Shanghai Municipality,2751,0.0,7
2021-11-05,China,Shanghai Municipality,2754,0.0,7
2021-11-06,China,Shanghai Municipality,2757,0.0,7
2021-11-07,China,Shanghai Municipality,2763,0.0,7
2021-11-08,China,Shanghai Municipality,2765,0.0,7
2021-11-09,China,Shanghai Municipality,2768,0.0,7
2021-11-10,China,Shanghai Municipality,2772,0.0,7
2021-11-11,China,Shanghai Municipality,2778,0.0,7
2021-11-12,China,Shanghai Municipality,2782,0.0,7
2021-11-13,China,Shanghai Municipality,2787,0.0,7
2021-11-14,China,Shanghai Municipality,2792,0.0,7
2021-11-15,China,Shanghai Municipality,2794,0.0,7
2021-11-16,China,Shanghai Municipality,2795,0.0,7
2021-11-17,China,Shanghai Municipality,2801,0.0,7
2021-11-18,China,Shanghai Municipality,2808,0.0,7
2021-11-19,China,Shanghai Municipality,2814,0.0,7
2021-11-20,China,Shanghai Municipality,2817,0.0,7
2021-11-21,China,Shanghai Municipality,2822,0.0,7
2021-11-22,China,Shanghai Municipality,2824,0.0,7
2021-11-23,China,Shanghai Municipality,2829,0.0,7
2021-11-24,China,Shanghai Municipality,2833,0.0,7
2021-11-25,China,Shanghai Municipality,2837,0.0,7
2021-11-26,China,Shanghai Municipality,2842,0.0,7
2021-11-27,China,Shanghai Municipality,2847,0.0,7
2021-11-28,China,Shanghai Municipality,2853,0.0,7
2021-11-29,China,Shanghai Municipality,2853,0.0,7
2021-11-30,China,Shanghai Municipality,2856,0.0,7
2021-12-01,China,Shanghai Municipality,2859,0.0,7
2021-12-02,China,Shanghai Municipality,2867,0.0,7
2021-12-03,China,Shanghai Municipality,2873,0.0,7
2021-12-04,China,Shanghai Municipality,2877,0.0,7
2021-12-05,China,Shanghai Municipality,2882,0.0,7
2021-12-06,China,Shanghai Municipality,2887,0.0,7
2021-12-07,China,Shanghai Municipality,2896,0.0,7
2021-12-08,China,Shanghai Municipality,2898,0.0,7
2021-12-09,China,Shanghai Municipality,2899,0.0,7
2021-12-10,China,Shanghai Municipality,2905,0.0,7
2021-12-11,China,Shanghai Municipality,2913,0.0,7
2021-12-12,China,Shanghai Municipality,2918,0.0,7
2021-12-13,China,Shanghai Municipality,2924,0.0,7
2021-12-14,China,Shanghai Municipality,2927,0.0,7
2021-12-15,China,Shanghai Municipality,2929,0.0,7
2021-12-16,China,Shanghai Municipality,2932,0.0,7
2021-12-17,China,Shanghai Municipality,2945,0.0,7
2021-12-18,China,Shanghai Municipality,2959,0.0,7
2021-12-19,China,Shanghai Municipality,2975,0.0,7
2021-12-20,China,Shanghai Municipality,2980,0.0,7
2021-12-21,China,Shanghai Municipality,2985,0.0,7
2021-12-22,China,Shanghai Municipality,2996,0.0,7
2021-12-23,China,Shanghai Municipality,3004,0.0,7
2021-12-24,China,Shanghai Municipality,3019,0.0,7
2021-12-25,China,Shanghai Municipality,3037,0.0,7
2021-12-26,China,Shanghai Municipality,3048,0.0,7
2021-12-27,China,Shanghai Municipality,3056,0.0,7
2021-12-28,China,Shanghai Municipality,3067,0.0,7
2021-12-29,China,Shanghai Municipality,3084,0.0,7
2021-12-30,China,Shanghai Municipality,3093,0.0,7
2021-12-31,China,Shanghai Municipality,3103,0.0,7
2022-01-01,China,Shanghai Municipality,3121,0.0,7
2022-01-02,China,Shanghai Municipality,3147,0.0,7
2022-01-03,China,Shanghai Municipality,3176,0.0,7
2022-01-04,China,Shanghai Municipality,3193,0.0,7
2022-01-05,China,Shanghai Municipality,3213,0.0,7
2022-01-06,China,Shanghai Municipality,3237,0.0,7
2022-01-07,China,Shanghai Municipality,3269,0.0,7
2022-01-08,China,Shanghai Municipality,3299,0.0,7
2022-01-09,China,Shanghai Municipality,3325,0.0,7
2022-01-10,China,Shanghai Municipality,3352,0.0,7
2022-01-11,China,Shanghai Municipality,3372,0.0,7
2022-01-12,China,Shanghai Municipality,3403,0.0,7
2022-01-13,China,Shanghai Municipality,3435,0.0,7
2022-01-14,China,Shanghai Municipality,3478,0.0,7
2022-01-15,China,Shanghai Municipality,3502,0.0,7
2022-01-16,China,Shanghai Municipality,3537,0.0,7
2022-01-17,China,Shanghai Municipality,3554,0.0,7
2022-01-18,China,Shanghai Municipality,3569,0.0,7
2022-01-19,China,Shanghai Municipality,3583,0.0,7
2022-01-20,China,Shanghai Municipality,3611,0.0,7
2022-01-21,China,Shanghai Municipality,3633,0.0,7
2022-01-22,China,Shanghai Municipality,3646,0.0,7
2022-01-23,China,Shanghai Municipality,3668,0.0,7
2022-01-24,China,Shanghai Municipality,3679,0.0,7
2022-01-25,China,Shanghai Municipality,3689,0.0,7
2022-01-26,China,Shanghai Municipality,3710,0.0,7
2022-01-27,China,Shanghai Municipality,3717,0.0,7
2022-01-28,China,Shanghai Municipality,3727,0.0,7
2022-01-29,China,Shanghai Municipality,3737,0.0,7
2022-01-30,China,Shanghai Municipality,3747,0.0,7
2022-01-31,China,Shanghai Municipality,3765,0.0,7
2022-02-01,China,Shanghai Municipality,3783,0.0,7
2022-02-02,China,Shanghai Municipality,3792,0.0,7
2022-02-03,China,Shanghai Municipality,3799,0.0,7
2022-02-04,China,Shanghai Municipality,3806,0.0,7
2022-02-05,China,Shanghai Municipality,3818,0.0,7
2022-02-06,China,Shanghai Municipality,3826,0.0,7
2022-02-07,China,Shanghai Municipality,3841,0.0,7
2022-02-08,China,Shanghai Municipality,3850,0.0,7
2022-02-09,China,Shanghai Municipality,3858,0.0,7
2022-02-10,China,Shanghai Municipality,3870,0.0,7
2022-02-11,China,Shanghai Municipality,3877,0.0,7
2022-02-12,China,Shanghai Municipality,3886,0.0,7
2022-02-13,China,Shanghai Municipality,3894,0.0,7
2022-02-14,China,Shanghai Municipality,3900,0.0,7
2022-02-15,China,Shanghai Municipality,3913,0.0,7
2022-02-16,China,Shanghai Municipality,3922,0.0,7
2022-02-17,China,Shanghai Municipality,3935,0.0,7
2022-02-18,China,Shanghai Municipality,3953,0.0,7
2022-02-19,China,Shanghai Municipality,3976,0.0,7
2022-02-20,China,Shanghai Municipality,4003,0.0,7
2022-02-21,China,Shanghai Municipality,4035,0.0,7
2022-02-22,China,Shanghai Municipality,4084,0.0,7
2022-02-23,China,Shanghai Municipality,4108,0.0,7
2022-02-24,China,Shanghai Municipality,4167,0.0,7
2022-02-25,China,Shanghai Municipality,4222,0.0,7
2022-02-26,China,Shanghai Municipality,4265,0.0,7
2022-02-27,China,Shanghai Municipality,4265,0.0,7
2022-02-28,China,Shanghai Municipality,4350,0.0,7
2022-03-01,China,Shanghai Municipality,4388,0.0,7
2022-03-02,China,Shanghai Municipality,4430,0.0,7
2022-03-03,China,Shanghai Municipality,4475,0.0,7
2022-03-04,China,Shanghai Municipality,4502,0.0,7
2022-03-05,China,Shanghai Municipality,4527,0.0,7
2022-03-06,China,Shanghai Municipality,4562,0.0,7
2022-03-07,China,Shanghai Municipality,4602,0.0,7
2022-03-08,China,Shanghai Municipality,4631,0.0,7
2022-03-09,China,Shanghai Municipality,4677,0.0,7
2022-03-10,China,Shanghai Municipality,4720,0.0,7
2022-03-11,China,Shanghai Municipality,4747,0.0,7
2022-03-12,China,Shanghai Municipality,4761,0.0,7
2022-03-13,China,Shanghai Municipality,4818,0.0,7
2022-03-14,China,Shanghai Municipality,4839,0.0,7
2022-03-15,China,Shanghai Municipality,4854,0.0,7
2022-03-16,China,Shanghai Municipality,4877,0.0,7
2022-03-17,China,Shanghai Municipality,4944,0.0,7
